stage_name,scheme,dataset,shot,tag,case_root,split,num_seeds,seeds,accuracy_mean,accuracy_std,brier_mean,brier_std,ece_mean,ece_std,error_mean,error_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std
stage20_schemeB_alpha_first,B,ucf101,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-1.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-1.0,test,1,1,84.72111821174622,0.0,0.21651588380336761,0.0,2.799042698538496,0.0,15.278881788253784,0.0,84.36313742943882,0.0,0.5266724824905396,0.0
stage30_schemeA_alpha_first,A,caltech101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/caltech101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.0,test,1,1,95.9432065486908,0.0,0.06550145894289017,0.0,1.9454778183788122,0.0,4.056793451309204,0.0,94.20251398258483,0.0,0.15306393802165985,0.0
stage30_schemeA_alpha_first,A,caltech101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.3,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/caltech101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.3,test,1,1,96.14604711532593,0.0,0.056887488812208176,0.0,1.7290731073634862,0.0,3.8539528846740723,0.0,94.37650644839218,0.0,0.1174776703119278,0.0
stage30_schemeA_alpha_first,A,caltech101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.5,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/caltech101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.5,test,1,1,96.75456285476685,0.0,0.051527202129364014,0.0,1.4230914640620078,0.0,3.2454371452331543,0.0,95.1428784608738,0.0,0.10750406980514526,0.0
stage30_schemeA_alpha_first,A,caltech101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.7,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/caltech101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.7,test,1,1,96.55172228813171,0.0,0.04973040893673897,0.0,0.9849695779730776,0.0,3.448277711868286,0.0,94.85337129717998,0.0,0.09923992305994034,0.0
stage30_schemeA_alpha_first,A,caltech101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-1.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/caltech101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-1.0,test,1,1,96.38945460319519,0.0,0.055579449981451035,0.0,0.7360188617667609,0.0,3.6105453968048096,0.0,94.50684170934792,0.0,0.11311431229114532,0.0
stage30_schemeA_alpha_first,A,oxford_pets,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.0,test,1,1,91.8233871459961,0.0,0.12747903168201447,0.0,3.3879190821451397,0.0,8.176612854003906,0.0,91.72700722958572,0.0,0.28479257225990295,0.0
stage30_schemeA_alpha_first,A,oxford_pets,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.3,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.3,test,1,1,92.80458092689514,0.0,0.10546161234378815,0.0,2.4257519579642017,0.0,7.195419073104858,0.0,92.73947612741343,0.0,0.22711816430091858,0.0
stage30_schemeA_alpha_first,A,oxford_pets,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.5,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.5,test,1,1,93.45870614051819,0.0,0.09534496068954468,0.0,1.7551887121470888,0.0,6.5412938594818115,0.0,93.41666170627276,0.0,0.19943878054618835,0.0
stage30_schemeA_alpha_first,A,oxford_pets,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.7,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.7,test,1,1,94.27636861801147,0.0,0.08705796301364899,0.0,1.0424230478218641,0.0,5.723631381988525,0.0,94.25743415070677,0.0,0.179864764213562,0.0
stage30_schemeA_alpha_first,A,oxford_pets,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-1.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-1.0,test,1,1,93.97656321525574,0.0,0.09181898832321167,0.0,0.6953156231599206,0.0,6.023436784744263,0.0,93.95837739558569,0.0,0.1863834112882614,0.0
stage30_schemeA_alpha_first,A,ucf101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.0,test,1,1,81.86624646186829,0.0,0.27778196334838867,0.0,8.557607148639303,0.0,18.133753538131714,0.0,81.0413326777401,0.0,0.8648493885993958,0.0
stage30_schemeA_alpha_first,A,ucf101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.3,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.3,test,1,1,85.14406681060791,0.0,0.22565218806266785,0.0,5.94919221428945,0.0,14.85593318939209,0.0,84.51262284096785,0.0,0.6371787786483765,0.0
stage30_schemeA_alpha_first,A,ucf101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.5,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.5,test,1,1,85.96352338790894,0.0,0.20830033719539642,0.0,4.492955760424206,0.0,14.036476612091064,0.0,85.50673597768004,0.0,0.5416342616081238,0.0
stage30_schemeA_alpha_first,A,ucf101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.7,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-0.7,test,1,1,86.20142936706543,0.0,0.19590404629707336,0.0,3.608505847732636,0.0,13.79857063293457,0.0,85.76964009823432,0.0,0.4811958074569702,0.0
stage30_schemeA_alpha_first,A,ucf101,16,A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-1.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/A_anchor_sig-per_token_pstd-0.05_kl-1e-3_alpha-1.0,test,1,1,84.85329151153564,0.0,0.21810173988342285,0.0,2.4952236674243484,0.0,15.146708488464355,0.0,84.48280217453413,0.0,0.5329836010932922,0.0
